threshold,sensitivity,specificity,precision,npv,f1,accuracy,youden_j
0.812713567839196,0.8298279158699808,0.9819277108433735,0.9796839729119639,0.8460207612456747,0.8985507246376812,0.9040156709108716,0.8117556267133543
0.8176381909547739,0.8298279158699808,0.9819277108433735,0.9796839729119639,0.8460207612456747,0.8985507246376812,0.9040156709108716,0.8117556267133543
0.8225628140703518,0.8260038240917782,0.9859437751004017,0.9840546697038725,0.8436426116838488,0.8981288981288981,0.9040156709108716,0.8119475991921798
0.8274874371859297,0.8260038240917782,0.9859437751004017,0.9840546697038725,0.8436426116838488,0.8981288981288981,0.9040156709108716,0.8119475991921798
0.8324120603015076,0.8240917782026769,0.9859437751004017,0.9840182648401826,0.8421955403087479,0.8969823100936525,0.9030362389813908,0.8100355533030785
0.8373366834170854,0.8240917782026769,0.9859437751004017,0.9840182648401826,0.8421955403087479,0.8969823100936525,0.9030362389813908,0.8100355533030785
0.8422613065326634,0.8202676864244742,0.9899598393574297,0.988479262672811,0.8398637137989778,0.896551724137931,0.9030362389813908,0.810227525781904
0.8471859296482412,0.8183556405353728,0.9899598393574297,0.9884526558891455,0.8384353741496599,0.895397489539749,0.9020568070519099,0.8083154798928025
0.8521105527638191,0.8183556405353728,0.9899598393574297,0.9884526558891455,0.8384353741496599,0.895397489539749,0.9020568070519099,0.8083154798928025
0.857035175879397,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8619597989949749,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8668844221105528,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8718090452261307,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8767336683417086,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8816582914572865,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8865829145728643,0.8145315487571702,0.9899598393574297,0.988399071925754,0.8355932203389831,0.8930817610062893,0.9000979431929481,0.8044913881145999
0.8915075376884423,0.8126195028680688,0.9899598393574297,0.9883720930232558,0.8341793570219966,0.8919202518363065,0.8991185112634672,0.8025793422254985
0.8964321608040201,0.8087954110898662,0.9899598393574297,0.9883177570093458,0.8313659359190556,0.8895899053627762,0.8971596474045054,0.7987552504472959
0.9013567839195981,0.8068833652007649,0.9899598393574297,0.9882903981264637,0.82996632996633,0.8884210526315789,0.8961802154750245,0.7968432045581946
0.9062814070351759,0.8030592734225621,0.9899598393574297,0.9882352941176471,0.8271812080536913,0.8860759493670886,0.8942213516160626,0.7930191127799917
0.9112060301507539,0.8011472275334608,0.9899598393574297,0.9882075471698113,0.8257956448911222,0.8848996832101372,0.8932419196865817,0.7911070668908904
0.9161306532663317,0.7992351816443595,0.9919678714859438,0.990521327014218,0.8247078464106845,0.8846560846560846,0.8932419196865817,0.7912030531303031
0.9210552763819095,0.7992351816443595,0.9939759036144579,0.9928741092636579,0.825,0.885593220338983,0.8942213516160626,0.7932110852588172
0.9259798994974875,0.7915869980879541,0.9959839357429718,0.9951923076923077,0.8198347107438017,0.8817891373801918,0.89128305582762,0.787570933830926
0.9309045226130653,0.7877629063097514,0.9959839357429718,0.9951690821256038,0.8171334431630972,0.87940234791889,0.8893241919686582,0.7837468420527234
0.9358291457286433,0.7820267686424475,0.9959839357429718,0.9951338199513382,0.8131147540983606,0.8758029978586724,0.8863858961802155,0.7780107043854194
0.9407537688442211,0.7762906309751434,0.9959839357429718,0.9950980392156863,0.8091353996737357,0.8721804511278196,0.8834476003917727,0.7722745667181152
0.9456783919597991,0.7743785850860421,0.9959839357429718,0.995085995085995,0.8078175895765473,0.8709677419354839,0.8824681684622919,0.7703625208290139
0.9506030150753769,0.7667304015296367,0.9979919678714859,0.9975124378109452,0.802907915993538,0.867027027027027,0.8795298726738492,0.7647223694011225
0.9555276381909548,0.762906309751434,1.0,1.0,0.8006430868167203,0.8655097613882864,0.8785504407443683,0.7629063097514339
0.9604522613065327,0.7533460803059273,1.0,1.0,0.7942583732057417,0.8593238822246456,0.8736532810969637,0.7533460803059273
0.9653768844221106,0.7437858508604207,1.0,1.0,0.7879746835443038,0.8530701754385965,0.8687561214495593,0.7437858508604207
